   -0.985866466235187033E+00    0.455873805378452168E+01   -0.156972938701405695E+01
   -0.985866466235187033E+00    0.455873805378452168E+01   -0.156972938701405695E+01
   -0.891956143045414152E+00    0.366253523173214646E+01   -0.156810646743313464E+01
   -0.960432819652377034E+00    0.447397707031172231E+01   -0.156330663433177564E+01
   -0.829760645156133236E+00    0.343096450532351049E+01   -0.156168574033650276E+01
   -0.100401539868692424E+01    0.459231178985145405E+01   -0.155716939444520652E+01
   -0.101616682486365484E+01    0.450191545796513104E+01   -0.154674946150048176E+01
   -0.881780285670942021E+00    0.409785834216407707E+01   -0.154137731479568729E+01
   -0.977506689659145778E+00    0.453115860405975468E+01   -0.154088771551514747E+01
   -0.956582843232469671E+00    0.445666691369091339E+01   -0.153515447880463207E+01
   -0.960173432001434790E+00    0.403362196706883935E+01   -0.153015949862300848E+01
   -0.988128915954947118E+00    0.455992618263537963E+01   -0.152891001254888792E+01
   -0.831363763833484981E+00    0.343937055483431386E+01   -0.152427676789051514E+01
   -0.999069361657301869E+00    0.458061741858202254E+01   -0.151821518928632226E+01
   -0.833493607056643881E+00    0.344716001116432125E+01   -0.150390475410082058E+01
   -0.982169675932917485E+00    0.418383377902402032E+01   -0.149898853525348397E+01
   -0.816481546403771574E+00    0.364317123289541200E+01   -0.149805476958073980E+01
   -0.810001403393398434E+00    0.342160952492386805E+01   -0.149753317524363627E+01
   -0.810001403393398434E+00    0.342160952492386805E+01   -0.149753317524363627E+01
   -0.954041249027566707E+00    0.444308915899274126E+01   -0.149488429598402250E+01
   -0.890571159632452591E+00    0.414273084218055843E+01   -0.149383526211007567E+01
   -0.881442846051154305E+00    0.362158221508458311E+01   -0.149200219523304511E+01
   -0.881442846051154305E+00    0.362158221508458311E+01   -0.149200219523304511E+01
   -0.849896960001878199E+00    0.389866779847669775E+01   -0.149107136562527076E+01
   -0.973333773120387491E+00    0.451253808090373099E+01   -0.148958382403063538E+01
   -0.973333773120387491E+00    0.451253808090373099E+01   -0.148958382403063538E+01
   -0.805913025837483588E+00    0.344761403715289916E+01   -0.148633519520607460E+01
   -0.950710248024931204E+00    0.442825141880046225E+01   -0.147769430995161821E+01
   -0.950710248024931204E+00    0.442825141880046225E+01   -0.147769430995161821E+01
   -0.978072712899130892E+00    0.452592707295153929E+01   -0.147524280653851392E+01
   -0.965183974248066789E+00    0.448317242825839912E+01   -0.147469317581915904E+01
   -0.101360145770630261E+01    0.449083409723987081E+01   -0.147135243570432395E+01
   -0.869251975846964342E+00    0.357225533960264841E+01   -0.147032513146167254E+01
   -0.963618708460018070E+00    0.447708300444023521E+01   -0.146997071927513634E+01
   -0.887527367451127702E+00    0.412313659818549638E+01   -0.145965779718962274E+01
   -0.993065587153857621E+00    0.456181895097239476E+01   -0.145749982465460981E+01
   -0.806938723326231511E+00    0.350999280762428256E+01   -0.145361690361783724E+01
   -0.924192612337424890E+00    0.383240224986531253E+01   -0.145314395098134241E+01
   -0.806551724989507335E+00    0.349104335110002317E+01   -0.144850428827987088E+01
   -0.101188326100553638E+01    0.446979996260298051E+01   -0.144555765077133702E+01
   -0.827428100033056779E+00    0.344146238041349761E+01   -0.144064260663215782E+01
   -0.101178143991558400E+01    0.452137998660069051E+01   -0.140247983512512420E+01
